date,J JM,RB HC,CU AL,L MA,OI Y,EqualWeighted
2021-03-12,-0.004050131205413236,0.0015168527571850002,0.016606356826372924,-0.017035621845185787,-0.007368138348182487,-0.002066136363044717
2021-03-15,-0.016332606388914633,0.005208677880179518,-0.003627246074941686,-0.0064177084000785175,0.00045878035008469793,-0.004142020526734124
2021-03-16,-0.005057089347039392,0.001492852664793962,0.008780753218953254,-0.002753588622048977,-0.0028925182546121558,-8.591806799066173e-05
2021-03-17,0.0015557599839205924,-0.006062806944732655,-0.015442809796532465,0.0085812503785091,0.0029834553837808516,-0.0016770301990109155
2021-03-18,0.008702582023282784,-0.002303514076837157,0.004663701696088113,0.008518416368386397,0.0008582782702753545,0.004087892856239098
2021-03-19,0.001826887576590588,0.006891620891097742,0.0021631821377835815,0.00651397097927538,-0.0001292186967707073,0.0034532885775953167
2021-03-22,-0.02467051873011751,0.00016279818912993027,-0.006554290357568576,0.011941022777175101,0.009128718454814605,-0.0019984539333132902
2021-03-23,-0.02619512825432376,0.008460664662612381,0.006514657980456026,-0.0021697948701689864,0.0003492717683629632,-0.0026080657426122756
2021-03-24,0.006996353050450139,0.007843649013877489,-0.0016145430592548042,0.013801704262244295,-0.004585500971800333,0.004488332459103357
2021-03-25,-0.001088080625776131,-0.006017548343129738,-0.001534682754540402,-0.005215362646446404,-0.0024786914379917925,-0.0032668731615768934
2021-03-26,0.004506962307404809,0.0,-0.01942490222906948,0.003253923168031411,0.003750717910850124,-0.0015826597685566271
2021-03-29,0.015081815866547816,0.0,0.013444522574785386,-0.007585853609708322,0.008722865116713571,0.005932669989667691
2021-03-30,0.010006429204268365,0.0,0.002374249690118857,0.0002521576786462989,0.004190590850157437,0.003364685484638191
2021-03-31,-0.008558503484533561,0.0,-0.00732940124596216,0.011892910421570556,0.0026860028128098123,-0.0002617982992230705
2021-04-01,0.018546901639761425,0.0,-0.0012457189759681562,0.005656744079714174,0.006357856494096276,0.005863156647520744
2021-04-02,0.014624996636827318,0.0,-0.005847272727272727,-0.015169811540714647,0.04158479184755289,0.007038540843278568
2021-04-06,0.01599577234294027,0.0,0.02824515713700474,-0.0029051070697186238,-0.01866801210898083,0.004533562060249112
2021-04-07,-0.01011377766840605,0.0,-0.005979780444944044,-0.0029531444310225597,-0.007835028501173577,-0.005376346209109246
2021-04-08,0.008569190089119577,0.0,-0.005496845397644516,-0.0019249812959291606,0.006004348364857101,0.0014303423520806004
2021-04-09,0.011586825564589317,0.0,0.003332169832707802,0.013595304326040749,0.005139862489081991,0.006730832442483972
2021-04-12,-0.020886904289429915,0.0,-2.1519028200686457e-05,0.008199800497676886,0.004857343389668119,-0.0015702558860571192
2021-04-13,0.013744032940431212,0.0,-0.011613352127022384,0.01767200410157827,0.002039979156734703,0.004368532814344361
2021-04-14,0.008620016291551826,0.0,0.004619365045957784,0.010668583697715815,-0.0019473119350305926,0.0043921306200389665
2021-04-15,0.008306643286369915,0.0,0.00567089997543814,-0.0036756707673506607,0.0032925004157197493,0.0027188745820354286
2021-04-16,9.143408882273124e-06,0.0,0.015954199021629038,0.0,-0.008032971647035425,0.0015860741566951768
2021-04-19,-0.0021761114169045457,0.0,0.012907262854233837,0.0,0.0024617098301308827,0.002638572253492035
2021-04-20,-0.003949367459777846,0.0,0.00789836483255676,0.0,-0.003789057291435175,3.198801626874779e-05
2021-04-21,0.022143432774856395,0.0,-0.0043181959844586495,0.0,-0.00873347833361218,0.0018183516913571128
2021-04-22,-0.0030421016061936467,0.0,-0.006110645460837266,0.0,0.005772346745881718,-0.000676080064229839
2021-04-23,0.005136797707670169,0.0,0.006270689425909985,0.0,-0.0018011970688594284,0.0019212580129441454
2021-04-26,-0.007364934290415526,0.0,0.0050040686312011855,0.0,0.00010086972115125975,-0.0004519991876126161
2021-04-27,0.02318166024842922,0.0,0.018044670507430666,0.0,-0.0019723644839913486,0.007850793254373708
2021-04-28,-0.0010965649219493387,0.0,0.012762558629596901,0.0,-0.007141493650134184,0.0009049000115026755
2021-04-29,0.007277144101617969,0.0,-0.004208406745532343,0.0,0.001900001130953054,0.000993747697407736
2021-04-30,0.0005009738227994066,0.0,0.008877025893010607,0.0,-0.002844596958990394,0.0013066805513639239
2021-05-06,-0.010831428536290117,0.0,-0.0057690701675268494,0.0,-0.0006792170891019618,-0.003455943158583786
2021-05-07,0.018401028752495507,0.0,0.01623167175131372,0.0,0.004859702980391269,0.007898480696840099
2021-05-10,0.002302170318745945,-0.00016797561953864982,0.02046888999831382,0.0,-0.004351453114783668,0.00365032631654749
2021-05-11,0.01238924502168118,0.005343550709730508,0.02391057832496355,0.0,0.0036458333333333334,0.009057841477941714
2021-05-12,-0.028239362543227023,0.010666107356800474,-0.015647248678922886,0.0,-0.004568940231492972,-0.0075578888193684815
2021-05-13,-0.010063992132752723,0.0034081782780938496,0.004024623495186203,0.0,-0.006459875109081224,-0.0018182130937107789
2021-05-14,-0.013793300601044861,-0.00022700063223879795,-0.009624219993148426,0.0,-0.00347907422405238,-0.005424719090096892
2021-05-17,-0.02309899777524947,-0.00855229852483362,-0.012375093346609295,-0.00015094898493927863,-0.006009477804995307,-0.010037363287325395
2021-05-18,0.0034123236811554425,-0.012427649569459806,0.0029492345410683366,-0.0032492164185127475,-0.0009212662805025508,-0.002047314809250265
2021-05-19,0.00845559288953946,0.0020028651621702403,0.013260270753645513,0.00037532567122804843,-0.00795324872920917,0.003228161149474819
2021-05-20,-0.030872173258045185,-0.004018294898959769,-0.026962607942228965,-0.015664443807497794,0.007691682061649645,-0.013965167569016413
2021-05-21,0.013010786850027989,-0.0014561402300908109,0.0026283035856151686,-0.003647096495207986,-0.005707433499752101,0.0009656840421184516
2021-05-24,-0.02723681655938709,0.004098996452592641,-0.010102677539700882,0.002685622018605166,0.012616833267620661,-0.0035876084720539007
2021-05-25,0.002763480603820512,-0.010983313877635103,-0.009625454424173698,-0.008143740407380688,0.004374613499461762,-0.004322882921181443
2021-05-26,-0.009358457634319703,0.003193767986641718,0.00028961689746214776,0.0027004202931801206,-0.002725075253124145,-0.0011799455420319724
2021-05-27,-0.006510416666666667,-0.006178606898031358,0.00022893310440022893,0.000875321673412518,0.003155547933459098,-0.001685844170685236
2021-05-28,0.016946614760569516,0.004879951113440148,0.0007337646163892049,-0.007828201760786031,-0.0011283208534208636,0.0027207615752383946
2021-05-31,-0.00600408813389499,0.005859381767655243,0.013288891280657618,-0.009623464192182981,0.002304831017092262,0.0011651103478654303
2021-06-01,0.025748455765942018,-0.013660571570302597,0.011176132799144945,0.013125589057587062,0.003278539228632576,0.0079336290562008
2021-06-02,0.014384252712753787,0.005792419387229435,-0.0036076078179060776,0.012634045572074351,-0.006864702945581627,0.004467681381713974
2021-06-03,0.0034942280529199916,-0.00011285466749542505,-0.003133081852175202,-0.006161491881981135,0.00247923497892079,-0.0006867930739621961
2021-06-04,0.022089899812447723,0.004419193015417687,-0.022816804589799858,-0.0032537455456407966,-0.006177060539752006,-0.00114770356946545
2021-06-07,-0.033193816558874635,-0.0039156907693424755,0.004974972943722944,-0.005900409044371426,0.004609986009495195,-0.006684991483874081
2021-06-08,0.0,-0.002664111896170795,-0.008093528206198195,-0.017587767349154616,-0.00020547006985982376,-0.005710175504276686
2021-06-09,0.0,-0.0003550036370470658,-0.003202757628602254,-1.2967141264036931e-05,0.00553741465531021,0.0003933372496793706
2021-06-10,0.0,0.0034538105069650683,0.004690233558655148,0.006212338694152043,0.0035312418389708304,0.0035775249197486183
2021-06-11,0.0,-0.0030533185756268844,-0.004214377667863677,0.0023900891103733435,-0.004503179380416827,-0.0018761573027068087
2021-06-15,0.0,0.004828925524917256,0.003334059114909368,0.006990980655880375,0.015559647208583379,0.006142722500858075
2021-06-16,0.0,-0.0063037179813555414,-0.030188256995212197,-0.005226722083146325,-0.007498349244009714,-0.009843409260744757
2021-06-17,0.0,-0.002720474314086689,-0.0011992461881103306,0.006317460536850866,-0.0026724400392408917,-5.494000091740905e-05
2021-06-18,0.0,0.0024570282191263746,-0.0037420800224034724,0.002327073518648963,-0.0009158130384641476,2.524173538154353e-05
2021-06-21,0.0,0.0044278487279522764,-0.01917069862720089,0.00761394490240565,-0.0041645447858314946,-0.0022586899565348916
2021-06-22,0.0,-0.008139789163840592,-0.007899120528757455,0.010638618223004943,-0.0021023443981044807,-0.0015005271735395165
2021-06-23,0.0,0.0016798135406969827,0.011121542572398354,0.0018617678239999846,-0.00872318134195782,0.0011879885190275003
2021-06-24,0.0,-0.005233626574804525,0.01875937433040497,-0.005206524512973619,0.003756634423178549,0.002415171533161075
2021-06-25,0.0,0.0024760473153325278,-0.002218927132956852,0.004523979211490965,0.0006752658143820173,0.0010912730416497316
2021-06-28,0.0,-5.430346175810085e-05,-0.002480326025857223,0.01528211134685727,-0.0010064964772623297,0.0023481970763959232
2021-06-29,0.0,0.002736342375642699,0.001306641684335092,0.014823248178771627,0.00846079868107712,0.005465406183965308
2021-06-30,0.0,0.0007162860741757906,-0.009401874747190517,-0.0053810831864212205,-0.008855284220564695,-0.0045843912160001285
2021-07-01,0.0,0.003674885258036302,0.00955857288944438,0.0020001330299251755,0.000847622647560794,0.00321624276499333
2021-07-02,0.0,-9.218802181899143e-05,0.0005803238558827254,0.0030956539300126032,-0.0037767375854057704,-3.8589564265886606e-05
2021-07-05,0.0,0.0014577487696983086,-0.003690828116377083,-0.005125480601188396,0.0018036233299252129,-0.0011109873235883917
2021-07-06,0.0,-0.0012558689727408688,0.009786938283016805,0.007348863006100943,0.003107655612127884,0.0037975175857009524
2021-07-07,0.0,0.004090619749762598,0.006648894354903516,0.00038503748070162387,-0.003075164332666476,0.0016098774505402525
2021-07-08,0.0,0.006902512618520559,-0.005022282691693624,-0.01878705953883942,-0.0051487282985115705,-0.004411111582104811
2021-07-09,0.0,0.001574028360034474,-0.011497580833644378,0.008092466928046115,-0.004645158315755501,-0.0012952487722638578
2021-07-12,0.0,0.0014702194680416196,0.015569584963987394,0.013694973622302195,-0.004574194594344211,0.0052321166919974006
2021-07-13,0.0,0.0005402327631448064,-0.010504369581458381,0.009484135004978963,-0.00015123489105271117,-0.00012624734087746467
2021-07-14,0.0,0.0012255805223544173,-0.0047934766577001145,-0.001279428931993714,0.0022223256463360713,-0.000524999884200668
2021-07-15,0.0,0.00023625606048155147,0.002036013084118745,-0.011818380796303755,0.0024379767115176986,-0.001421626988037152
2021-07-16,0.0,0.002700898587933248,0.0015494376245712635,-0.004071574084500751,0.004898838407819611,0.0010155201071646743
2021-07-19,0.0,-0.004158217087609333,0.006209258334681134,0.008219423855391964,-0.002293419384579924,0.0015954091435767682
2021-07-20,0.0,-0.0005313751302726126,-0.023272066531553566,0.008177440163715632,0.0011897748668722782,-0.0028872453262476535
2021-07-21,0.0,-7.031601044107004e-05,0.0058815111619919865,-0.0014856122680684375,0.0009691487643353255,0.001058946329563561
2021-07-22,0.0,-0.0007186458585245291,0.006334381357499538,-0.0008166451994243894,-0.00012678946033795155,0.0009344601678425336
2021-07-23,0.0,-0.005243536975946669,0.008637721111876866,-0.0016889899600465877,-0.008438332161342755,-0.001346627597091829
2021-07-26,0.0,0.0027658579594766436,0.012694953204223008,-0.005293368936277437,-0.005836191361971749,0.0008662501730900933
2021-07-27,0.0,0.0006400880981468417,0.01241124935988817,-0.011942143238909674,-0.005659958135020406,-0.0009101527831790135
2021-07-28,0.0,-0.003301567212686272,0.01428234546256139,-0.0038682376275560515,-0.00503357677968693,0.00041579276852642745
2021-07-29,0.0,-0.004461528375389478,-0.0042725538955043834,0.008206790376607301,0.006217420597865273,0.0011380257407157426
2021-07-30,0.0,0.011072099487726935,-0.0016581503164021523,0.004693233290817758,-0.005638634040903591,0.0016937096842477902
2021-08-02,0.0,0.003808544371598749,0.0019930852145617246,0.0005677423678207349,-0.008517726558531313,-0.0004296709209100209
2021-08-03,0.0,-0.003671153442261294,-0.0032272468945360074,-0.010027524531622515,0.019338464838071636,0.00048250799393036376
2021-08-04,0.0,-0.0033264952519036087,-0.022317701439654645,-0.015425727335681755,0.0019404084209049784,-0.007825903121267007
2021-08-05,0.0,0.00014787913803657773,-0.004606391324571817,0.0024011207775203177,0.0006066616111532404,-0.00029014595957233615
2021-08-06,0.0,0.0005295353499231486,-0.003717511011295514,0.0014823489089455045,-0.005095199785465273,-0.0013601653075784267
2021-08-09,0.0,0.0025053698771372113,0.011369165339447294,0.0018423506797589544,-0.0008555021680534396,0.0029722767456580035
2021-08-10,0.0,0.001225557414365247,-0.020509945212211826,0.004370620246618368,-0.007483256506797096,-0.004479404811605062
2021-08-11,0.0,-0.0028966501918260366,0.01195376792800178,0.01472231853606321,-0.003509850033680379,0.004053917247711715
2021-08-12,0.0,-0.004084604013179244,0.0045951325116100426,-0.0020986104852315176,0.015322217214961695,0.0027468270456321954
2021-08-13,0.0,0.0009671546688917545,0.004163972944603171,-0.002435178533108165,0.010103487747331044,0.002559887365543561
2021-08-16,-0.00028898662644470007,-0.003127728796978366,-0.0018206739955140808,0.005210535176490395,0.0001156350096555233,1.7756153441754326e-05
2021-08-17,0.0009884334635081554,0.00903252781199626,-0.003214530928156794,-0.0005257031628721444,-0.003561146504179722,0.000543916136059151
2021-08-18,-0.006017900926346855,-0.005405590514104704,-0.012986561187819837,0.007473566030463998,0.0004177254847356146,-0.0033037522226143567
2021-08-19,0.015951205431282357,-0.004820372270464202,-0.007021056119104181,-0.004443668257849187,0.007852279712817658,0.0015036776993364886
2021-08-20,0.013818882238769621,0.003072302912460126,-0.029486096419925743,-0.02286605315549863,-0.0013004350127741847,-0.0073522798873937615
2021-08-23,-0.006533188232253932,0.0,0.009863981654530226,-0.0043931764708117355,0.003733536142704048,0.0005342306188337214
2021-08-24,-0.013372118583214878,0.0,0.02268611742890669,0.0036340426506281578,-0.003398197577636186,0.0019099687837367569
2021-08-25,-0.009932938738832406,0.0,0.006884340250725972,0.012859890128171125,1.1519542904537548e-05,0.0019645622365938456
2021-08-26,-0.008166717298438667,0.0,0.005226431817222605,-0.002423318670159299,0.003824444188457551,-0.00030783199258356206
2021-08-27,0.01492700985239371,0.0,-0.007442006927679228,-0.013980632214349623,-0.00721810378462739,-0.0027427466148525065
2021-08-30,0.0022540899624069956,0.0,0.0022454641272124168,0.00210583766443806,-0.0015142232959208443,0.0010182336916273254
2021-08-31,-0.014311948432376972,0.0,0.015018289251547553,0.007343993692906233,0.00439906461994397,0.0024898798264041564
2021-09-01,0.003809078429301996,0.0,-0.0028587269136144703,-0.015077143821263395,0.0005186602429635093,-0.002721626412522472
2021-09-02,-0.0003193495788342613,0.0,-0.016826229736069363,0.002319559926603251,0.0021657239623532666,-0.0025320590851894216
2021-09-03,-0.007516508130982671,0.0,-0.0027109849676413725,0.019568662182540632,0.001471348928099316,0.0021625036024031812
2021-09-06,-0.003758316577110811,0.0,0.006854364252399382,0.009260346166596078,0.0003672968102567634,0.0025447381304282827
2021-09-07,-0.009093898060918664,0.0,0.0029392094054700975,-0.003527417271783267,-0.007412081923010728,-0.003418837570048512
2021-09-08,-0.008055359499186792,0.0,-0.006710537860840572,0.006538224146608611,-0.001190627564762048,-0.0018836601556361603
2021-09-09,0.002938947238163003,0.0,-0.005897255603099504,0.008270443023002314,0.00024303867786959238,0.001111034667187081
2021-09-10,-0.02028100371689878,0.0,0.005559030937215651,-0.010451304227814326,0.003459567033450195,-0.0043427419948094525
2021-09-13,0.032802562810906113,0.0,0.01617840428690599,0.008338517012229762,0.0014528515093512903,0.01175446712387863
2021-09-14,0.014594312409738179,0.0,0.01025792650051307,-0.0015694461478027292,-0.0014622576336756781,0.004364107025754568
2021-09-15,0.0003474034875554437,0.0,-0.018406935827072587,0.008780363461053589,0.00553473623522629,-0.0007488865286474529
2021-09-16,0.003106773517149202,0.0,0.0016591368279268155,0.040189917455853166,0.0039791296370620954,0.009786991487598257
2021-09-17,0.02005194980181974,0.0,-0.00679714666918802,-0.008586803642438315,-0.0030153508771929823,0.00033052972260008435
2021-09-22,0.00032105555728823633,0.0,-0.023411607079895636,-0.013775672359699788,0.006106223077628082,-0.0061520001609358214
2021-09-23,0.0007702860328802095,0.0,0.01806267600548776,0.007651529540755197,-0.00339326584757632,0.004618245146309369
2021-09-24,0.005112961632629125,-0.00017590938252357531,-0.006645790703694904,-5.9854081110320005e-05,0.00540429372850565,0.0007271402387611952
2021-09-27,0.013136735088301469,0.0004967727023400064,0.0030273929077609075,0.014315809034397609,-0.003454702486476658,0.005504401449264667
2021-09-28,0.015278935045629846,-0.0009189179870006724,0.0038973935513263594,0.012752059724524506,0.002508780732563974,0.006703650213408803
2021-09-29,-0.02165177424014946,0.0035668864549773336,0.0005353622736233035,0.01943079984415006,-0.004311129311129311,-0.0004859709957056155
2021-09-30,0.013615561055328277,0.0018501832988286758,-0.009216769488630525,-0.0045676124371462744,0.004878160236710726,0.0013119045330181758
2021-10-08,-0.0015640165374640053,-0.0015704380063160785,0.006756031788041573,0.04652163330510828,0.011994088221919054,0.012427459754257764
2021-10-11,-0.005943621527367513,0.003183634879023594,0.0001030228319910761,-0.019841224344726942,0.0010784699207998653,-0.004283943648055984
2021-10-12,0.0001981046785121258,-0.002601199156238166,0.016176470588235296,0.008670143524839038,0.006766841355163785,0.005842072198102416
2021-10-13,-0.006689210115022003,0.0018778165100101537,-0.0008948733544467515,-0.006046007307559456,0.01117997191073857,-0.00011446047125589741
2021-10-14,-0.015217789314737237,0.008946209564573216,0.004516860379682176,-0.025211176521571007,-0.0011794922671605102,-0.0056290776318426725
2021-10-15,0.008872330477743703,0.0009194909996957691,0.025345774601283833,-0.0037291868286694276,0.0,0.006281681850010776
2021-10-18,-0.040322433504475605,0.0029461207994430387,0.028744573451183142,0.006224846180910128,0.0,-0.0004813786145878598
2021-10-19,-0.010361571308523866,0.0008262154085787571,0.0056133770076077765,0.011014136300682936,0.0,0.0014184314816691208
2021-10-20,-0.01811608123996219,-0.0034814500290120836,0.0013593916229953898,-0.016102923747721425,0.0,-0.007268212678740063
2021-10-21,0.013030667068412959,0.0014650087000806348,-0.021819111889350148,-0.015260513250497895,0.0,-0.00451678987427089
2021-10-22,0.029357117749081625,0.0001356074706155562,-0.009366158467087708,0.002768566152624609,0.0,0.0045790265810468165
2021-10-25,-0.01829398718858005,0.008494656095237772,-0.0062230554220781414,-0.0005652076899501558,0.0,-0.003317518841074114
2021-10-26,-0.025840385923870248,0.0,0.0008853324253000766,0.0,0.0,-0.004991010699714035
2021-10-27,-0.005395415270398594,0.0,0.00279653664925919,0.0,0.0,-0.0005197757242278808
2021-10-28,0.047303241790974115,0.0,-0.018086084469580026,0.0,0.0,0.005843431464278818
2021-10-29,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-01,0.00180817521217806,0.0,0.0,0.0,0.0,0.000361635042435612
2021-11-02,-0.0012126749918214942,0.0,0.0,0.0,0.0,-0.00024253499836429884
2021-11-03,-0.009835534798969198,0.0,0.0,0.0,0.0,-0.0019671069597938396
2021-11-04,0.013611856763724022,0.0,0.0,0.0,0.0,0.002722371352744804
2021-11-05,0.009631038389112707,0.0,0.0,0.0,0.0,0.0019262076778225415
2021-11-08,0.003631756599858445,0.0,0.0,0.0,0.0,0.000726351319971689
2021-11-09,-0.01235511659157964,0.0,0.0,0.0,0.0,-0.002471023318315928
2021-11-10,0.0013587287546360763,0.0,0.0,0.0,0.0,0.00027174575092721526
2021-11-11,0.005642770516102951,0.0,0.0,0.0,0.0,0.0011285541032205902
2021-11-12,-0.011184995356645022,0.0,0.0,0.0,0.0,-0.0022369990713290043
2021-11-15,-0.00910002879636827,0.0,0.0,0.0,0.0,-0.001820005759273654
2021-11-16,0.017939834600233247,0.0,0.0,-0.0001476799480166583,0.0,0.0035584309304433175
2021-11-17,-0.005905655061230354,0.0,0.0,0.0036716920018627797,0.0,-0.0004467926118735149
2021-11-18,-0.0225241289731625,0.0,0.0,0.001140933903742575,0.0,-0.004276639013883985
2021-11-19,-0.0016322235493373173,0.0,0.0,0.002979649151932708,0.0,0.0002694851205190782
2021-11-22,-0.0020484235793749713,-0.0002369628422096365,0.0,-0.0069485274466834146,0.0,-0.0018467827736536047
2021-11-23,-0.012624145460993318,0.00012103098225047025,0.0,0.005856421315081717,0.0,-0.0013293386327322262
2021-11-24,0.002683989951141623,0.0026539554693500917,0.0,-0.01352270412654793,0.0,-0.0016369517412112432
2021-11-25,0.014600756903237864,0.002147383243370101,0.0,0.000166232711797973,0.0,0.0033828745716811873
2021-11-26,-0.0009977512222452472,0.001614195553518528,0.0,0.0032103823941579787,0.0,0.000765365345086252
2021-11-29,0.016863471186128163,-0.00863914653983226,0.0,0.024198752044756182,0.0,0.006484615338210417
2021-11-30,0.012003430091116518,0.006888326232747598,0.0,-0.0029099565124111604,0.0,0.003196359962290591
2021-12-01,0.03131841571370712,-0.00632254869483455,0.0,0.020816790047559278,0.0,0.00916253141328637
2021-12-02,-0.023191757741595136,0.00016500455446244715,0.0,-0.01098573878131404,0.0,-0.0068024983936893465
2021-12-03,-0.020592790763165305,0.024004201871651,0.0,0.014164219699327478,0.0,0.0035151261615626343
2021-12-06,-0.013572640583235755,-0.005382389688959032,0.0,-0.018517900804226946,0.0,-0.007494586215284346
2021-12-07,-0.00378742842239703,0.009606516299011911,0.0,-0.004421568144317809,0.0,0.00027950394645941454
2021-12-08,-0.0037248285327640537,-0.0015651143221057664,0.0,0.0037618817601646763,-0.00012691755876834785,-0.0003309957306946982
2021-12-09,0.00848223946579281,0.0007772250115599922,0.0,0.008692680089987604,0.000976837364857034,0.003785796386439488
2021-12-10,-0.006092630981986504,0.004923517537880774,0.0,0.002879332696103966,0.02680097478139094,0.005702238806677836
2021-12-13,-0.020413985604188434,0.0026983358360194412,0.0,0.018127385901183558,-0.001229629231884447,-0.0001635786197739766
2021-12-14,0.012377698889352425,-0.0011154544094595738,0.0,-0.007391630963289498,0.013198498973151404,0.003413822497950951
2021-12-15,-0.007036476940959682,0.0,0.0,-0.07193018056978616,-0.0018093929247961116,-0.01615521008710839
2021-12-16,-0.0006068412542429949,0.0,0.0,0.08432100336402235,0.0019774611949819262,0.017138324660952255
2021-12-17,0.008481348867455909,0.0,0.0,-0.009961802347395337,-0.004063832947817414,-0.0011088572855513683
2021-12-20,0.0032824329626191095,0.0,0.0,-0.000938255445888371,-0.007473658417054644,-0.0010258961800647811
2021-12-21,0.015003329771252459,0.0,0.0,-0.0064870609703520255,0.008061269945202686,0.003315507749220624
2021-12-22,-0.002174319380814874,0.0,0.0,-0.006438591179735594,-0.00034074271263143883,-0.0017907306546363813
2021-12-23,-0.004759519995718343,0.0,0.0,-0.0005366405287178862,0.00435660227629806,-0.00018791164962763377
2021-12-24,-0.001017915309446254,0.0,0.0,-0.0041345201094182705,0.0038180285185519065,-0.0002668813800625237
2021-12-27,0.0010574035551830078,0.0,0.0,-0.0026226541532160677,-0.0038352025103143704,-0.001080090621669486
2021-12-28,0.023555191936883994,0.0,0.0,0.017496231318595117,0.0014954420834371834,0.008509373067783259
2021-12-29,0.002429839555536375,0.0,0.0,-0.013349042690121205,-0.0021921580048185115,-0.0026222722278806685
2021-12-30,-0.0031633012136594715,0.0,0.0,-0.0070629362314360115,0.0023561751423522483,-0.001574012460548647
2021-12-31,0.004506517551008145,0.0,0.0,0.0003780692465473382,-0.0015829737671069698,0.0006603226060897027
2022-01-04,0.007794946183093379,0.0,0.0,0.005179814285958582,-0.00033406509496993413,0.0025281390748164052
2022-01-05,-0.014068910767678416,0.0,0.0,-0.017033033400873428,0.012184189727513353,-0.0037835508882076985
2022-01-06,-0.016207409692839955,0.0,0.0,0.014134966691877802,0.01672780630961115,0.0029310726617297997
2022-01-07,-0.015317479136866744,0.0,0.0,-0.011374613024230571,0.002917345318846257,-0.004754949368450212
2022-01-10,0.0009613106451074144,0.0,0.0,-0.0018039355140525713,0.0,-0.0001685249737890314
2022-01-11,-0.007256260464827509,0.0,0.0,0.01574421870352308,0.0,0.0016975916477391145
2022-01-12,0.006253945360061132,0.0,0.0,-0.008255752977791702,0.0,-0.00040036152354611386
2022-01-13,0.006613229955892378,0.0,0.0,-0.013730495674670686,0.0,-0.0014234531437556615
2022-01-14,0.008007223866543697,0.0,0.0,0.004748468671072809,0.0,0.0025511385075233013
2022-01-17,0.004191933112826167,0.0,0.0,-0.004937381870973218,0.0,-0.00014908975162941028
2022-01-18,0.0178700092638128,0.0,0.0,0.007925080826422971,0.0,0.005159018018047154
2022-01-19,0.002809004544969354,0.0,0.0,-0.006726190167740197,0.0,-0.0007834371245541685
2022-01-20,0.0013165339861847965,0.0,0.0,-0.006437846608131303,0.0,-0.0010242625243893013
2022-01-21,-0.004531874181744939,0.0,0.0,-0.005175597504091295,0.0,-0.0019414943371672468
2022-01-24,0.005920130692505414,0.0,0.0,0.005392538064457104,0.0,0.0022625337513925035
2022-01-25,-0.00601565933861271,0.0,0.0,0.003848152834140938,0.0,-0.0004335013008943545
2022-01-26,-0.005396269828481063,0.0,0.0,0.003725319973084258,0.0,-0.00033418997107936095
2022-01-27,-0.007667353651506531,0.0,0.0,-0.01894997907183138,0.0,-0.0053234665446675825
2022-01-28,0.013640195006378713,0.0,0.0,0.00038239022214039384,0.0,0.0028045170457038212
2022-02-07,-0.0022380917598892754,0.0,0.0,0.004029489421041827,0.0,0.00035827953223051035
2022-02-08,0.009864061778496908,0.0,0.0,-0.0357567756684016,0.0,-0.00517854277798094
2022-02-09,-0.002946113082414958,0.0,0.0,0.018006704760233534,0.0,0.0030121183355637155
2022-02-10,-0.0019481294229062736,0.0,0.0,0.016280468644790592,0.0,0.0028664678443768637
2022-02-11,-0.015325935292985933,0.0,0.0,-0.0018003788039406918,0.0,-0.0034252628193853244
2022-02-14,0.007625739336295105,0.0,0.0,0.0015788365107713112,0.0,0.0018409151694132834
2022-02-15,-0.0060619524004954985,0.0,0.0,0.012679702755957693,0.0,0.001323550071092439
2022-02-16,0.0020171906311439083,0.0,0.0,-0.0010575177998045512,-0.00012677006992911155,0.0001665805522820491
2022-02-17,-0.006511954966381678,0.0,0.0,-9.608094557625857e-05,0.0018846588767433095,-0.0009446754070429255
2022-02-18,-0.0016553078301768326,0.0,0.0,0.015503713448606606,-0.008824132977631849,0.001004854528159585
2022-02-21,0.0005145679915839547,0.0,0.0,0.007335876115908219,-0.0004347826086956522,0.0014831322997593043
2022-02-22,-0.003809654426246995,0.0,0.0,-0.0004116020542529081,0.019173277546483288,0.002990404213196677
2022-02-23,-0.001931232814896115,0.0,0.0,-0.0009260588166950293,0.008119148590242119,0.0010523713917301948
2022-02-24,-0.005479221107645621,0.0,0.0,-0.006770599965112342,0.0007089458210835783,-0.002308175050334877
2022-02-25,0.0053938263804342804,0.0,0.0,-0.012612457492144118,0.023002592030513438,0.0031567921837607205
2022-02-28,0.02979429482364843,0.0,0.0,0.006882901735112041,-0.008392218900051528,0.005656995531741789
2022-03-01,-0.013210236258563397,0.0,0.0,0.008462115321000975,-0.01709198027339225,-0.004368020242190934
2022-03-02,-0.0068820918542429515,0.0,0.0,-0.019964518971015813,0.01259403433389681,-0.002850515298272391
2022-03-03,-0.004983748234329197,0.0,0.0,-0.006368087365812798,-0.01044874395589047,-0.004360115911206493
2022-03-04,-0.0023564789815431406,0.0,0.0,-0.01261498631451226,0.01172856931618072,-0.0006485791959749361
2022-03-07,-0.008501449741035704,0.0,0.0,0.01324769455821073,-0.0022388010124429506,0.0005014887609464151
2022-03-08,-0.003038153419996258,0.0,0.0,-0.014391279209149498,0.008672348358745589,-0.0017514168540800333
2022-03-09,0.014627577239799393,0.0,0.0,-0.006824961904693771,0.003244385035562817,0.0022094000741336877
2022-03-10,-0.0025362705762101635,0.0,0.0,-0.01806204844878878,-0.004566270133698284,-0.005032917831739446
